,ERR594391,ERR594354,ERR594389,ERR599121,ERR599118,ERR594392,ERR594380,ERR594404,ERR599023,ERR594415,ERR599122,ERR594364,ERR594355,ERR594379,ERR599110,ERR599133,ERR599146,ERR599017,ERR599126,ERR594407,ERR599005,ERR599165,ERR594353,ERR598984,ERR594382,ERR594377,ERR594412,ERR594362,ERR594359,ERR599148,ERR594409,ERR599173,ERR594388,ERR599150,ERR598982,ERR599144,ERR594385,ERR599006,ERR599044,ERR599174,ERR599065,ERR594411
ERR594404__vRhyme_unbinned_836,0,0,0,0,0,0,0,42.418987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.652813,0,0,0,0,0,0,0,0,0,0,4.976424,0,0,0,0,0,0
ERR594391__vRhyme_unbinned_737,9.459772,0,0.11097358,0,0,0,0,0,0,8.484784,0,0,0,2.676384,0,0,0,0,0,0,0,0,0.19040506,0,0,0,0,0.23701395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594354__vRhyme_unbinned_869,0.6031151,53.691673,0.6417679,0,0,23.209574,0,0,0.10568377,0.28386202,0,12.196037,41.309956,0.45788142,0,0,0,0,4.520672,0,0,0,1.3103645,4.168474,4.2665744,0,8.721928,0.48144826,2.724211,2.72837,0,0,28.582321,0.09076083,0,0,1.481856,0.37038246,0,0,0,14.92457
ERR594385__vRhyme_unbinned_558,0,0.3003739,0,0,0,6.750015,0,0,0.11173103,0,0,0,3.8817549,1.6339312,0,0,0,0,0,0,0,0,1.5165917,0,0.54431266,0,0.15852661,0,0.6260735,2.2957294,0,0,0.09855699,0.1487118,0,0,18.366682,0,0,0,0,0
ERR594379__vRhyme_unbinned_984,0,0,0,0,0,0,0,0,0,0,0,0,0,10.388525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45940512,0,0,0,0.20985618,0,0,0,0,0
ERR594355__vRhyme_unbinned_174,0,10.228883,0,0,0,0,0,0,0,0,0,0,6.3252177,0,0,0,0,0,0.6582579,0,0,0,0,0,0,0,0,0,0,0.24927485,0,0,0,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_134,0,19.189558,0,0,0,0,0,0,0,0,0,0,16.124128,0,0,0,0,0,39.314705,0,0,0,0.08110695,0,0,0,0,0,0,21.336334,0,0,0,0,0,0,0,0,0,0,0,0
ERR594364__vRhyme_unbinned_657,1.000623,1.0126679,0.46206564,0,0,9.393119,0,0,0,1.2426277,0,12.301952,1.8751904,61.751556,0,0,0,0,0,0,0,0,0.46656513,4.0250587,8.06147,0,0.8275647,0.65782917,7.4471135,0,0,0,25.267618,0,0,0,19.737852,0,0,0,0,0.92184687
ERR594388__vRhyme_unbinned_895,0.6574649,5.1870575,0.23279716,0,0,2.2119613,0,0,0,1.0434418,0,7.527419,4.5993977,20.193766,0,0,0,0,1.1049869,0,0,0,16.85092,4.802354,1.7527015,0,1.0851758,0.26788598,2.248261,0.36048317,0,0,16.166967,0,0,0,5.3400507,0.3048379,0,0,0,7.2258725
ERR599122__vRhyme_unbinned_6,0,0,0,0,0,0,0,0,0,0,95.62994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40004998,0,0,0,0,0,0
ERR594391__vRhyme_unbinned_209,31.961529,0,0.26151428,0,0,3.2629492,0,0,0,7.817138,0,0.4626213,0.22468224,0,0,0,0,0.5114118,0,0,0,0,10.196528,0,0.5616373,0,0.0773541,0.19639197,0.51462346,0,0,0,0.72967064,0.0636873,0,0,0.13448134,0.24654913,0,0.7796228,0,4.943966
ERR599133__vRhyme_unbinned_347,0.41770446,0,0.22618647,0,0,0.4115337,0,0,0.15999103,0.12891282,0,0.22349377,0.060585663,36.710983,0,29.976326,0.23886459,0,0.114439584,0,0.4788511,0,0.21945474,0.7604622,0,0,0.110400535,0.11825424,0,0.4637047,0,0,0,0.79210144,0,0,0.14641535,0.42320207,0,0,0.061258834,0
ERR594354__vRhyme_bin_12,0,16.65029,0,0,0,0.16902873,0,0,0,0.11443237,0,0.26647556,9.703433,0.15785614,0,0,0,0,1.4731818,0,0,0,0.18893407,0.11044597,0.08216786,0,0.10357976,0,0.059689354,0.32327178,0,0,0.7509366,0,0,0,0.44838345,0.13685754,0,0,0,3.402053
ERR599146__vRhyme_bin_10,0,0,0.103291966,0,0,1.6060587,0,0,48.470722,0,0.5551943,0,0,0,25.483822,0,51.41242,0,0,0,0,0,0,0,0.7976991,0,0,0.105292775,0.12123675,0,0,4.2850847,0,57.179886,1.0533029,0,0,0.5640416,0,0,0,0
ERR594354__vRhyme_bin_39,0,12.9450865,0,0,0,0.3896305,0,0,0,0.066280544,0,0.11149999,10.246291,0,0,0,0,0,0.507201,0,0,0,0.90454364,0,0.07117416,0,1.4980023,0,0,0.5007898,0,0,1.2635427,0,0,0,0.17099762,0,0,0,0,12.4913435
ERR594404__vRhyme_bin_66,0.08523824,0,0.07294524,0,0,0,0,16.710302,0,0.17101832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3825392,0.19917709,0,0.12475871,0,0,0.6432998,0,0,0,0,0.2014291,0,0,0,0,0,0
ERR594353__vRhyme_unbinned_581,0,0,0,0,0,0.09648091,3.3181283,0,0,0.07892468,0,0.087154165,0.54432166,0,0,0,0,0,0,0,0,0.18175405,62.317894,0.10094835,0.0860569,0,17.541265,0,0.095070146,0,0,0,0.2421036,0,0,0,0.18810251,0,0,0,1.2632651,0.38788307
ERR594353__vRhyme_unbinned_1158,0.41716418,0,0,0,0,0.51708955,0,0,0,0.26328358,0,0.117910445,0,0,0,0,0,0,0,0,0,0,9.038135,0,1.2092538,0,0,0,1.2193284,0,0,0,0,0,0,0,0.5452239,0,0,0,0,0
ERR594354__vRhyme_unbinned_754,0.39528596,65.72402,0.4057539,0,0,5.470156,0,0,0,0.3741421,0,5.5389256,60.997227,1.7553552,0,0,0,0,2.7216637,0,0,0,5.0180244,0.6834662,0.4144194,0,1.4481109,0.36672443,0.38980937,3.630988,0,0,9.420797,0,0,0,2.2727902,0,0,0,0,11.951404
ERR594409__vRhyme_unbinned_11,0,0,0,3.13971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.10688,0,0,0,0,24.06173,0,0,0,0,0,0,0,0,0,0,0
ERR594409__vRhyme_unbinned_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.66957,0,0,0,0,11.334068,0,0,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_588,1.789209,0,0.6071134,0,0,5.739074,0,0,0,7.085207,0,0.07096916,0.09710846,1.7998736,0,0,0,0,0,0,0,0,2.447749,0.10628882,4.652438,0,0,0.34093782,7.027266,0,0,0,0.20947172,0.14578637,0,0,38.530758,0,0,0,0,0.7876972
ERR594409__vRhyme_unbinned_295,0,0,0,0,0,0,0,0,0,0,7.7593756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0479838,0,0,0,0,92.12046,0,0,0,0,0,0,0,0,0,0,0
ERR598984__vRhyme_unbinned_288,0,0,0,0,0,0,0,0,0,0,0,0.14888468,0,0,0,0.2593645,0,0,0,0,2.061553,0,0,12.986006,0,0,0,0,0,0,0,0,0,0.13930976,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_539,0,0,35.471428,0,0,0,0,8.115785,0,0,0.52257496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35291004,0,0,71.629715,0,0,2.680864,0.8197531,0,0,0,0.27425045,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_1069,5.2041626,7.1919556,6.344055,0,0,15.417908,0,0,0,2.9976807,0,0.3320923,20.083557,0.64990234,0,0,0,0,0,0,0,0,1.4034424,0,4.392456,0,0.34509277,3.2885132,5.826538,1.0626831,0,0,0.24090576,0,0,0,8.904541,0.42926025,0,0,0,6.3911743
ERR594379__vRhyme_unbinned_881,0.21703444,0.102291115,0,0,0,0,0,0,0,0.22660226,0,1.5595057,0.5011374,35.384377,0,0.7958164,0,0,0,0,0,0,0,0.42407897,0,0,0,0,0,0,0,0,2.4194827,0,0,0,0,0.14363436,0,0,0,0.97434515
ERR594392__vRhyme_unbinned_563,0.29635626,2.643095,0.68007195,0,0,11.959334,0,0,0,0.56560206,0,0.6654371,5.7852154,2.1091318,0,0,0,0,0,0,0,0,3.4682262,0.08337082,13.301394,0,0.731444,1.7745988,12.218293,0.07380417,0,0,4.5064325,0,0,0,19.77289,0,0,0,0,3.310991
ERR594388__vRhyme_unbinned_388,0,0,0,0,0,0,0,0,0,0.32366988,0,20.319817,0.09811479,0.29518223,0,0,0,0,0,0,0.7033934,0,0,16.954,0,0,0,0,0.17167993,0,0,0,59.05337,0,0,0,0.27423543,0,0,0,0,0
ERR599133__vRhyme_unbinned_321,0,0,0,0,0,0,0,0,0,0,0,0,0,6.292992,0,42.81482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_247,0.7070879,4.349472,0.6614462,0,0.20878826,10.864059,1.7900484,0,0,0.9411133,0,12.475479,7.449526,1.418024,0,0,0,0,0.3601217,0,0.32504028,0,2.7357259,4.0124397,1.5386611,0,42.99642,0.6993914,1.3030249,0.5808126,0,0,15.610883,0.12036871,0,0,9.019509,0.18131377,0,0,2.1092715,3.2393055
ERR599005__vRhyme_unbinned_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09724848,0,10.0885315,0,0,69.66593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3549675,0
ERR594388__vRhyme_unbinned_113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.482418,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_82,0.11351892,12.375146,0,0,0,0.4066511,0,0,0,0.15235873,0,11.819636,17.536339,4.484581,0,0,0,0,0,0,0,0,3.48058,2.2274547,0,0,4.410402,0,0,0.15260877,0,0,20.411568,0,0,0,1.0059177,0.3905651,0,0,0,29.924904
ERR594379__vRhyme_unbinned_586,3.3531504,7.0510364,14.148868,0,2.3283165,9.093247,0,1.092153,0.25921872,7.3643017,0,14.401314,9.747075,17.525757,0.14380516,0.3129917,0.5710474,0.16453445,1.6616268,0,1.8450434,1.0474789,23.886639,14.373812,3.6548538,1.3724431,16.379284,8.001642,6.1214337,3.1260176,0,0.12642813,7.5364985,1.8731614,0,0.15659848,9.3541765,2.107204,0,0.12697545,4.0097146,2.3794897
ERR594359__vRhyme_unbinned_153,0,0,0.12040525,0,0,0.23009482,0,0,0,0,0,0,0,0,0,0,0.0739057,0,0,0,0,0,0,0,7.7204833,0,0.10553318,0,10.73568,0,0,0,0,0,0,0,0.11482011,0,0,0,0,0
ERR594379__vRhyme_unbinned_972,3.8457763,12.238603,1.8074564,0,0,13.03766,0,0,0,4.6438885,0,32.782257,12.00689,7.799245,0,0,0,0,0.4874941,0,0.20924965,0,8.070883,7.556961,1.9182633,0,14.374705,1.4846625,1.962152,0.38537046,0,0,49.475883,0,0,0,7.552336,0,0,0,0,5.3431807
ERR598984__vRhyme_unbinned_182,2.2515206,0.15279633,0.26353657,0,0,0.14293131,0,0,0,1.5350096,0,32.799583,0.091158584,0.064382136,0,0,0,0,0,0,0.25263315,0,0.06467883,9.473966,0,0,0,0.2854176,0,0,0,0,0.27948377,0,0,0,0,0,0,0,0,0
ERR594362__vRhyme_unbinned_377,0,0,33.238197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.611675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594392__vRhyme_unbinned_169,0,0,0,0,0,4.2462373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.688192,0,0,0,4.386288,0,0,0,0,0,0,0,1.9729415,0,0,0,0,0
ERR594388__vRhyme_unbinned_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55784005,0,0,0,0,0,0,0,0,0,0,0,0,17.917542,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_929,3.7931104,8.157664,1.8959438,0,0.30034652,8.022829,0.09885854,0,0,4.148288,0,28.407663,10.882287,3.585915,0,0,0,0,0.48685282,0,0.23552792,0,19.342539,7.27232,1.3802487,0,50.064003,1.3921728,1.2140236,0.2174888,0.11455361,0,49.14829,0,0,0,5.0288424,0,0,0,0.13218509,3.100795
ERR594389__vRhyme_unbinned_272,19.788643,0,25.64306,0,0,0.6150015,0,0.41421196,0,10.238141,0,0,0,0,0,0,0,0.06626177,0,0,0,0,0.27269965,0,0.10616459,0,0.088308536,22.804495,0,0,0,0.23407227,0.4661403,0,0,0,0,0,0,0.056787126,0,0.19514121
ERR594377__vRhyme_unbinned_105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.983337,0,0,0,0,0.09760636,0,0,0,0,0,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_567,1.5235585,20.340473,0.1989017,0,0,1.5265238,0,0,0,3.8763316,0,1.6816036,17.534761,0.36836904,0,0,0,0,0.6327293,0,0,0,6.4634814,0.542559,0.6136189,0,5.0901704,0.10313015,0.7158704,0.3383855,0.38286656,0,1.4528282,0,0,0,5.0040636,4.727073,0,0,0,43.14871
ERR598984__vRhyme_unbinned_125,0,1.1502968,0,0,0,0,0,0,0,0,0,64.42881,1.3238205,8.571503,0,0,0,0,0,0,0.7640871,0,0.5780648,22.907509,0,0,0,0,0,0,0,0,131.96376,0,0,0,0,0,0,0,0,0.12842412
ERR594379__vRhyme_unbinned_750,0,0,0,0,0,0,0,0,0,0.114816085,0,0,0,13.35923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26029563,0,0,0,0,0
ERR594391__vRhyme_unbinned_507,39.8977,0.13067864,0.77274257,0,0,0.13482894,0,0,0,86.993385,0,0,1.1696018,0,0,0,0,0,0.4281548,0,0,0,0.7114975,0,0.97128433,0,0,1.2629277,1.2370163,0,0,0,0,0,0,0,0.2060572,0,0,0,0,0.29197982
ERR594385__vRhyme_unbinned_884,0,0,0.14020847,0,0,2.0799742,0,0,0,0.20588507,0,1.0158657,0.13670325,0,0,0,0,0,0,0,0,0,0,0.6619316,9.017987,0,0,0,11.845218,0,0,0,3.6612859,0,0,0,23.490637,0,0,0,0,0
ERR594359__vRhyme_unbinned_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.801666,0,0.49291238,0.21102998,9.665498,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR599150__vRhyme_bin_1,0,0,0,0,0,0,0,0,29.389563,0,0,0,0,0,19.162203,0,13.085273,1.3914595,0,0,0,0,0,0.24721524,0,0,0,0,0,17.150993,0,0.15308078,0,32.08734,0,0,0,0.1409803,0,0.91928804,0,0
ERR599006__vRhyme_unbinned_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08679923,0,0,0,0,0,0,0,0,0,72.320694,0,0,0,0
ERR594355__vRhyme_unbinned_17,0.65691435,3.444017,0,0,0,0.8283053,0,0,0,0.45221704,0,0,24.308868,1.1048795,0,0,0.057197813,0,0.13636364,0,0,0,0,0,0.60609436,0,0,0,0.5584126,12.881251,0,0,0,0.21512452,0,0,0.7951002,0.26047784,0,0,0,0
ERR594409__vRhyme_unbinned_389,0,0,0,0,0,0,0,1.3878328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.587889,0,0,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_727,4.9067926,4.8040595,3.710763,0,0,47.230392,0,0,0.23947299,2.2642214,0,6.6003737,2.8012106,0.7391614,0,0,0,0,0.3179026,0,0,0,0.7551856,2.129262,12.634737,0,0,3.574112,13.496661,0,0,0,7.64631,0.1650494,0,0,35.46417,0,0,0,0,1.8907683
ERR594353__vRhyme_unbinned_938,0,0,0,0,0,0,0,0,0,0.07972396,0,1.2394443,0.24171434,0,0,0,0,0,0.6189957,0,0,0,10.743122,1.6475075,0,0,0.58903116,0,0.37882504,0,0,0,2.8252065,0,0,0,0,0,0,0,0,0.27948788
ERR594354__vRhyme_unbinned_857,1.7864265,5.916933,0.110465676,0,0,0.17988189,0,0,0,2.5637527,0,10.701133,15.734437,0.16865137,0,0,0,0,0,0,0,0,0,1.462678,0,0,0,0.12556879,0,0.17901056,0,0,18.180075,0,0,0,0,0,0,0,0,22.854778
ERR594359__vRhyme_unbinned_62,0,0,0,0,0.16419506,0.8328762,0,0,0,0,0,0,0,0,11.534936,0,34.591835,0,0,0,0,0,0,0,9.801079,0,0.34670633,0,7.7420387,0,0,0,0,1.6308866,0,0,0,0.3884989,0,0,0,0
ERR594409__vRhyme_unbinned_457,0,0,0.45529115,0,0,0,0,4.4162025,0,0,0.39331645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2409114,1.7472405,0,1.3872405,0,0,29.799696,0,0,0,0,0.13468355,0,0,0,0,0,0.13316455
ERR594354__vRhyme_unbinned_245,0.31351966,13.640186,0.12260712,0,0,0.20985638,0,0,0,1.10697,0,0,31.99516,3.9515746,0,0,0,0,0.14511663,0,0,0,0,0,0,0,0,0.07960001,0,2.634091,0,0,1.0548595,0,0,0,1.6407044,0,0,0,0,11.699528
ERR599122__vRhyme_unbinned_4,0,0,0,0,0,0,0,0,0,0,11.592866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48510092,0
ERR594379__vRhyme_unbinned_402,0,0.06340923,0.07453153,0,0,0,0,0,0,0.57682854,0,0,1.6768486,52.465282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3952448,0,0,0,1.2552689,0,0,0,0,0.068688296
ERR594392__vRhyme_unbinned_451,0.10814339,2.0690832,0.40606487,0,0,71.801186,0,0,0.21417813,0,0,0.47193494,3.6886234,0,0,0,0,0,0,0,0,0,2.3362787,0,8.935535,0,0.96204436,0.33878905,5.7427454,0,0,0,1.8872377,1.2781404,0,0,9.029019,0,0,0,0,0.39913645
ERR599118__vRhyme_unbinned_127,0.413375,7.713936,0.113265805,0,23.606394,5.21757,0.48424146,0,0,0.39272133,0,4.646308,6.6547613,0.5424747,0,0,0,0,0.39034906,0,0,0,4.637252,2.2187936,0.4812667,0,32.950935,0.13233799,0.592951,0,0,0,4.985202,0.16846782,0,0,2.3169034,0,0,0,41.183887,1.3558196
ERR594353__vRhyme_unbinned_459,0.081296586,0,0,0,0,0,0,0,0,0.067689374,0,2.3532674,0,0.10175074,0,0,0,0,0,0,0,0,21.367222,0.13529208,0,0,0.21684867,0.33342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594412__vRhyme_unbinned_366,0.13629052,1.9642814,0.2570603,0,4.830642,5.520466,0,0,0,0.12583412,0,0.35158485,3.2845864,0,0,0,0,0,0.23969257,0,0,0,2.7323642,4.0052133,0.0965205,0,30.738085,0.17591158,2.723844,0,0,0,1.5692624,0.6755243,0,0,0.14293374,1.0599976,0,0,2.0421534,3.6706388
ERR594379__vRhyme_unbinned_10,0,0.1088996,0,0,0,0.29767272,0,0,0,0,0,0,0.39879748,12.797906,0,0,0,0,0,0,0,0,0,0,1.1479293,0,0,0,1.4846318,0,0,0,0,0,0,0,0.341782,0,0,0,0,0
ERR594364__vRhyme_unbinned_326,0,0,0,0,0,0,0,0,0,0.12035601,0,12.763333,0,0,0,0,0,0,0,0,0.48931292,0,0,9.984559,0,0,0,0,0,0,0,0,4.0736294,0,0,0,0,0,0,0,0,0
ERR594377__vRhyme_unbinned_624,0,0,0,5.855223,0,0,0,0,0,0,0.9250078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.307989,0,0,0,0,0,0,0,0,0,0,0,0.09717738,0,0,0,0
ERR594404__vRhyme_unbinned_387,0,0,0.16900136,0,0,0,0,58.857006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.433951,0.3252498,0,0.35974294,0,0,2.38314,0,0,0,0,2.8142793,0,0,0,0,0,0
ERR594411__vRhyme_bin_25,5.3371863,2.1701102,4.7941003,0,0,1.1197487,0,0,0,2.9043818,0,0.090491965,4.9537187,0.7365981,0,0,0,0.13836293,0.10844728,0,0,0,3.12828,0,0.56739426,0,0,3.7800877,0.48781106,0.24026659,0,0,0.72070026,0,0,0,0.43760288,3.0167503,0,0.14683227,0,14.539689
ERR594377__vRhyme_unbinned_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.220509,0,0,0,0,3.501195,0,0.09624158,0,0,0,0,0,0,0,0,0
ERR594389__vRhyme_unbinned_721,7.85554,0,12.287536,0,0,0.5308978,0,0,0,16.594364,0,0,1.4323305,0.3635148,0,0,0,0.084527224,0,0,0,0,0,0,0.67406875,0,0,5.864231,0.84221584,0.80358166,0,0.2698663,0,0.10243553,0,0,0.24522445,0,0,0.19565424,0,0
ERR594353__vRhyme_unbinned_545,1.2716103,6.44266,0.24854495,0,0,4.178918,0.14302652,0,0,1.8529855,0,13.580513,6.513796,0.3431774,0,0,0,0,1.1351584,0,1.0264065,0.19605519,26.454624,17.70845,4.7574906,0,8.620932,0.141302,9.40041,3.0274844,0,0,25.8324,0.15693037,0,0,5.5270534,0.5691959,0,0,0.13041604,4.8717394
ERR594411__vRhyme_bin_62,0,1.2106737,0,0,0,0.71139294,0,0,0.12014495,0,0,0,4.7064185,0,0,0,0,0,0.111722395,0,0,0,0,0,0.19997804,0,1.0771098,0,0.10601219,0.12236315,0,0,0,0,0,0,0,0.175512,0,0,0,8.898139
ERR594389__vRhyme_unbinned_601,5.420716,0.34211242,16.334219,0,0.23363277,0.071457736,0,0.19225535,0,5.5229344,0,0.15850008,0.2332925,0,0,0,0,0.09779502,0,0,0,0,1.3203348,0.50020415,0,0,0.9469852,9.467606,0,0,0,0.7552062,0.12569757,0,0.09738669,0.08071322,0,0.6825235,0,0.1979039,0.6761263,3.4535866
ERR594412__vRhyme_unbinned_605,1.9259394,0,0.28996894,0,0,0,0.45800596,0,0,8.919118,0,0,0.5186674,0,0,0,0,0,0,0,0,0,2.285401,0,0,0,21.781473,0.66179425,0,0,0,0,0.062488582,0,0,0,0.15019184,0,0,0,0,0.23929594
ERR594355__vRhyme_unbinned_526,1.1124709,46.783897,5.610237,0,0,22.047785,0,0,0,2.1662781,0,25.940657,51.19017,10.362277,0,0,0,0,2.151321,0,0,0,2.2892385,3.55507,9.715812,0,0.31487957,8.55439,9.4068575,1.9454157,0,0,67.09888,0,0,0,47.4088,0.09858198,0,0,0,31.030207
ERR594353__vRhyme_unbinned_268,2.1851852,0.79744345,1.0868567,0,0,0.20627117,0,0,0,3.5788267,0,0.25434282,0.8025784,0,0,0,0,0,0,0,0,0,16.406971,0,0.09319349,0,0,1.5155686,0,0,0.3338796,0,0.24035835,0,0,0,0,0,0,0,0,1.0415164
ERR594388__vRhyme_unbinned_769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.22109,0,0,0,0,0,0,0,0,0
ERR594385__vRhyme_unbinned_523,0,0,1.6583915,0,0,5.719163,0,0,0,0.20201068,0,0,0,0,0.11079196,0,1.4156339,0,0,0,0,0,0,0.22745179,4.811079,0,0,0.08543291,9.145507,0,0,0,0,3.6589248,0,0,31.102503,0,0,0,0,0
ERR594404__vRhyme_unbinned_738,0,0,0,0,0,0,0,15.223605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09838286,0,0,0,0,0,0,0,0,0,0,2.0842435,0,0,0,0,0,0
ERR594391__vRhyme_unbinned_371,37.307907,1.1218071,2.4762235,0,0,0,0,0,0,107.17979,0,0,2.7633362,1.2035332,0,0,0,0,0,0,0,0,1.3021141,0,0,0,0.29637995,1.0675935,0,0,0,0,0,0,0,0,1.9559803,0,0,0,0,3.296496
ERR594353__vRhyme_unbinned_47,0.66944075,6.7576566,0,0,0,0.16692558,0,0,0,1.3148025,0,2.6061916,6.851568,0,0,0,0,0,0.17217784,0,0,0,12.737203,0.64018345,0,0,0.8621098,0,0,0,0,0,1.8849682,0,0,0,0,0.10996449,0,0,0,1.6153277
ERR599023__vRhyme_unbinned_33,0,0,1.8788322,0,0,4.5324297,0,0,37.4859,0,0,0,0,0,2.1646748,0,10.17332,0,0,0,0,0,0,0,0.8389154,0,0,0.5701734,0.07525155,0,0,1.481317,0,43.069866,0.3183901,0,0,1.4362512,0,0,0,0
ERR594355__vRhyme_unbinned_950,0,5.966943,0,0,0,0,0,0,0,0,0,0,9.179686,0,0,0,0,0,0.18123403,0,0,0,0,0,0,0,0,0,0,0,0.13586746,0,0,0,0,0,0.90771854,0,0,0,0,5.7511806
ERR594404__vRhyme_unbinned_872,0,0,0,0,0,0,0,13.270575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14463325,0,0,0,0,0,0,0,0,0,0,9.524186,0,0,0,0,0,0
ERR594355__vRhyme_unbinned_249,1.5637978,14.446641,0.71382564,0,0,0.26907274,0,0,0,3.5948918,0,0,31.54492,7.1883397,0,0,0,0,0.34780678,0,0,0,0.24108829,0,0,0.5964464,0,0.5582454,0.064075515,4.076069,0.1541366,0,2.726041,0,0,0,2.042532,0,0,0,0,12.60744
ERR594412__vRhyme_unbinned_409,0.7265331,0.21701078,0.15993837,0,0,0.21565485,0,0,0,0.6268721,0,0,0.29775038,0,0,0,0,0,0,0,0,0,0,0,0,0,10.879137,0.2987365,0,0,0,0,0,0,0,0,0.08012327,0,0,0,0,0
ERR599133__vRhyme_unbinned_300,0,0,0,0,0,0,0,0,0,0,0,0,0,58.413673,0,27.946917,0,0,0,0,1.6429694,0,0,0.20458591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR594364__vRhyme_unbinned_587,0.45799428,1.240928,0.058610074,0,0.081042446,8.719485,0,0,0,0.20771937,0,9.428854,2.0744448,1.0954475,0,0,0,0,0,0,0,0,7.5598197,2.4599736,1.3346162,0,6.8485813,0.08071256,1.1628547,0,0,0,10.8150425,0,0,0,6.399824,0,0,0,0,0.15262811
ERR594412__vRhyme_unbinned_1121,0.24636985,0,1.2986333,0,0,0.06221973,0,0,0,0.17921205,0,0.23721439,0.25160155,0,0,0,0,0,0,0,0,0,2.9078581,0.08827141,0,0,15.430306,0,0.05874973,0,0,0,0,0,0,0,0,0,0,0,0.20251441,0
ERR594355__vRhyme_unbinned_545,1.8933276,12.139992,1.088248,0,2.3214808,11.252088,0,0,2.7302625,0.7950925,0,44.305725,10.456909,0.5654757,0.5930263,0.6563926,1.8193715,0.23245803,6.990443,0,11.585794,0,1.5906156,53.627377,0.6655187,0,5.1012483,0.42815325,0.5258717,6.011795,0,0,1.4802411,6.96031,0,0,5.9761515,8.528455,0,0.24313387,2.908997,2.3789065
ERR594388__vRhyme_unbinned_1139,13.476684,13.94643,8.325259,0,0,20.450539,0,1.0951873,0.474229,24.722761,0,6.0895314,52.341908,494.17746,0,9.451926,0.56461424,0.09902892,8.288977,3.6817842,4.8448405,0,12.227297,10.758511,25.88315,4.1256003,0.35545832,5.891047,31.772383,28.878668,3.8962758,0,90.86725,1.1079928,0,0,51.468575,6.31288,0.25024012,0.06893608,0,44.035213
ERR594377__vRhyme_unbinned_38,0,0,0,0.27696255,0,0,0,0.089738324,0,0,0.089173935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.123499,0,0,0,0,3.7834275,0,0,0,0,0,0,0,0,0,0,0
